file,constant_name,name,year,photo,quote,role,image,position,major,class,gender,title,email,bio,specializations,id,specialization,phone,education,achievements,awards,credentials,linkedin,specialties,research
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS23/client/src/pages/Faculty.tsx,faculty,Dr. Michelle Kim,,,,,,,,,f,Professor of Data Science,m.kim@university.edu,"A pioneer in data science education, Dr. Kim develops innovative courses that combine statistics, machine learning, and big data technologies. She collaborates with industry partners on predictive analytics and data visualization projects.",,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS23/client/src/pages/Faculty.tsx,faculty,Dr. Robert Thompson,,,,,,,,,m,Assistant Professor of Computer Graphics,r.thompson@university.edu,"Dr. Thompson specializes in computer graphics, virtual reality, and game development. His work includes collaborations with major game studios and VR companies. He guides students through cutting-edge projects in 3D rendering and interactive media.",,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS24/client/src/pages/Faculty.tsx,faculty,Dr. Emily Rodriguez,,,,,,,,,f,Professor & Department Chair,e.rodriguez@university.edu,"Dr. Rodriguez is a leading researcher in deep learning and neural networks with over 15 years of experience in AI research. She has published over 40 papers in top-tier conferences and journals, and her work on computer vision has been cited more than 2,000 times. She holds a PhD from Stanford University and previously worked as a research scientist at Google AI. Her current research focuses on explainable AI and ethical considerations in machine learning systems.",,1,Artificial Intelligence & Machine Learning,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS24/client/src/pages/Faculty.tsx,faculty,Dr. Michael Chen,,,,,,,,,m,Associate Professor,m.chen@university.edu,"Dr. Chen specializes in network security, cryptography, and secure software development. With a PhD from MIT and 12 years of teaching experience, he has consulted for Fortune 500 companies on security architecture and incident response. His research focuses on blockchain security, zero-trust architectures, and IoT security challenges. He has received multiple teaching excellence awards and directs the university's Cybersecurity Research Lab.",,2,Cybersecurity & Network Systems,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS24/client/src/pages/Faculty.tsx,faculty,Dr. Sarah Johnson,,,,,,,,,f,Associate Professor,s.johnson@university.edu,"Dr. Johnson brings extensive industry experience from her 10 years at Amazon Web Services, where she led cloud infrastructure teams. She holds a PhD in Computer Science from UC Berkeley and specializes in distributed systems, microservices architecture, and DevOps practices. Her research explores scalable cloud-native applications and serverless computing patterns. She has authored two textbooks on modern software engineering practices.",,3,Software Engineering & Cloud Computing,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS24/client/src/pages/Faculty.tsx,faculty,Dr. James Williams,,,,,,,,,m,Assistant Professor,j.williams@university.edu,"Dr. Williams is an expert in data mining, predictive analytics, and big data processing frameworks. His research applies machine learning techniques to healthcare data, resulting in several breakthroughs in early disease detection. He earned his PhD from Carnegie Mellon University and has published extensively on scalable data processing systems. He regularly collaborates with industry partners on real-world data science projects.",,4,Data Science & Big Data Analytics,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS24/client/src/pages/Faculty.tsx,faculty,Dr. Maria Garcia,,,,,,,,,f,Assistant Professor,m.garcia@university.edu,"Dr. Garcia focuses on making technology more accessible and intuitive through research in human-computer interaction, usability testing, and inclusive design. She holds a PhD from Georgia Tech and has worked with accessibility teams at Microsoft. Her current research investigates voice interfaces, augmented reality interactions, and designing for neurodiversity. She directs the university's UX Research Lab.",,5,Human-Computer Interaction & UX Design,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS24/client/src/pages/Faculty.tsx,faculty,Dr. Robert Kumar,,,,,,,,,m,Professor,r.kumar@university.edu,"Dr. Kumar is renowned for his work in algorithm design, computational complexity, and graph theory. With a PhD from Princeton and over 20 years of teaching experience, he has mentored numerous PhD students who have gone on to successful academic careers. His research has contributed to advances in optimization algorithms and approximation algorithms. He has received the ACM Distinguished Scientist award and serves on the editorial board of several prestigious journals.",,6,Algorithms & Theoretical Computer Science,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS25/client/src/pages/Faculty.tsx,faculty,Dr. Sarah Mitchell,,,,,,,,,f,Professor of Computer Science,,Dr. Mitchell specializes in artificial intelligence and machine learning with over 15 years of research experience. She has published more than 50 papers in top-tier conferences and leads our AI Research Lab. Her current research focuses on natural language processing and ethical AI development.,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS25/client/src/pages/Faculty.tsx,faculty,Dr. James Thompson,,,,,,,,,m,Professor & Department Chair,,"With a background in distributed systems and cloud computing, Dr. Thompson has been instrumental in shaping our modern curriculum. He spent 10 years at leading tech companies before joining academia. His research interests include scalable systems architecture and cloud security.",,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS25/client/src/pages/Faculty.tsx,faculty,Dr. Alex Park,,,,,,,,,m,Assistant Professor of Computer Science,,"Dr. Park is an expert in cybersecurity and cryptography, bringing fresh perspectives from his recent PhD work at MIT. He teaches courses on network security and blockchain technology. His research explores quantum-resistant cryptographic protocols and secure distributed systems.",,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS25/client/src/pages/Faculty.tsx,faculty,Dr. Emily Chen,,,,,,,,,f,Associate Professor of Computer Science,,Dr. Chen's expertise lies in human-computer interaction and user experience design. She collaborates with industry partners on innovative interface designs and accessibility technologies. Her work has been featured in leading HCI conferences and has influenced product designs at major tech companies.,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS25/client/src/pages/Faculty.tsx,faculty,Dr. Robert Williams,,,,,,,,,m,Professor of Software Engineering,,"A former software architect with 20 years of industry experience, Dr. Williams brings practical insights to software engineering education. He specializes in agile methodologies, design patterns, and software testing. His industry connections provide students with valuable networking and internship opportunities.",,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS25/client/src/pages/Faculty.tsx,faculty,Dr. Michael Rivera,,,,,,,,,m,Assistant Professor of Data Science,,"Dr. Rivera focuses on big data analytics and data visualization. He has worked on projects involving large-scale data processing for healthcare and finance sectors. His courses emphasize practical skills in data mining, statistical analysis, and machine learning applications.",,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS26/client/src/pages/Faculty.tsx,faculty,Dr. Michael Anderson,,,,,,,,,m,Professor & Department Chair,m.anderson@techstate.edu,Dr. Anderson is a leading researcher in artificial intelligence with over 20 years of experience. He has published more than 50 papers in top-tier conferences and led AI research teams at Google and Microsoft. His current research focuses on reinforcement learning and neural architecture search.,,,"Artificial Intelligence, Machine Learning",,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS26/client/src/pages/Faculty.tsx,faculty,Dr. Sarah Martinez,,,,,,,,,f,Associate Professor,s.martinez@techstate.edu,Dr. Martinez specializes in cybersecurity and has worked as a security consultant for Fortune 500 companies. She holds multiple security certifications and her research on intrusion detection systems has been widely cited. She teaches advanced courses in ethical hacking and cryptography.,,,"Cybersecurity, Network Security",,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS26/client/src/pages/Faculty.tsx,faculty,Dr. Robert Chen,,,,,,,,,m,Professor,r.chen@techstate.edu,"With 25 years in software engineering, Dr. Chen has extensive industry experience at Amazon and IBM. He specializes in distributed systems and cloud computing, and his textbook on software architecture is used in universities worldwide. He mentors students on large-scale system design.",,,"Software Engineering, Distributed Systems",,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS26/client/src/pages/Faculty.tsx,faculty,Dr. Emily Thompson,,,,,,,,,f,Assistant Professor,e.thompson@techstate.edu,Dr. Thompson brings cutting-edge expertise in data science and machine learning. She completed her postdoctoral research at Stanford and has worked on data analytics projects for healthcare and finance sectors. Her courses cover everything from statistical modeling to deep learning.,,,"Data Science, Big Data Analytics",,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS26/client/src/pages/Faculty.tsx,faculty,Dr. James Wilson,,,,,,,,,m,Associate Professor,j.wilson@techstate.edu,Dr. Wilson is an expert in modern web and mobile technologies. He has developed applications used by millions and teaches the latest frameworks and development practices. His research focuses on progressive web apps and cross-platform development.,,,"Web Technologies, Mobile Development",,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS26/client/src/pages/Faculty.tsx,faculty,Dr. Lisa Park,,,,,,,,,f,Assistant Professor,l.park@techstate.edu,Dr. Park specializes in computer graphics and virtual reality. She worked at NVIDIA on graphics rendering engines and her VR research has applications in education and healthcare. She leads the university's VR/AR lab and supervises numerous student projects.,,,"Computer Graphics, Virtual Reality",,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS27/client/src/pages/Faculty.tsx,faculty,Dr. Robert Chen,,,,,,,,,m,Professor & Department Chair,,Dr. Chen is a leading researcher in artificial intelligence and machine learning with over 20 years of experience. His work on neural network optimization has been published in top-tier journals. He holds a Ph.D. from MIT and has received numerous teaching excellence awards.,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS27/client/src/pages/Faculty.tsx,faculty,Dr. Sarah Williams,,,,,,,,,f,Associate Professor,,"Specializing in cybersecurity and network security, Dr. Williams brings extensive industry experience from her years at major tech companies. She has published over 50 peer-reviewed papers and leads several research initiatives in secure systems design.",,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS27/client/src/pages/Faculty.tsx,faculty,Dr. James Martinez,,,,,,,,,m,Assistant Professor,,"Dr. Martinez's research focuses on software engineering and distributed systems. Before joining academia, he worked as a senior engineer at Google, where he contributed to large-scale cloud infrastructure projects. He is passionate about teaching modern software development practices.",,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS27/client/src/pages/Faculty.tsx,faculty,Dr. Linda Park,,,,,,,,,f,Professor,,"A renowned expert in database systems and data science, Dr. Park has authored two textbooks used in universities worldwide. Her research in big data analytics has influenced industry practices. She serves on the editorial boards of several prestigious computer science journals.",,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS27/client/src/pages/Faculty.tsx,faculty,Dr. Michael Thompson,,,,,,,,,m,Associate Professor,,Dr. Thompson specializes in computer graphics and human-computer interaction. His work on virtual reality systems has been recognized with multiple awards. He collaborates extensively with industry partners and has 15 granted patents in interactive technologies.,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS27/client/src/pages/Faculty.tsx,faculty,Dr. Priya Sharma,,,,,,,,,f,Assistant Professor,,"Dr. Sharma's research interests include algorithms, computational theory, and quantum computing. She completed her postdoctoral work at Stanford and has received several prestigious research grants. She is known for her engaging teaching style and commitment to student mentorship.",,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS28/client/src/pages/faculty.tsx,faculty,Dr. Robert Anderson,,,,,,,,,m,Professor & Department Chair,r.anderson@university.edu,"Dr. Anderson has over 20 years of experience in computer science education and research. His work focuses on distributed systems and cloud computing. He has published over 50 peer-reviewed papers and led numerous research projects funded by NSF and industry partners. Before joining academia, he worked as a senior engineer at a leading tech company.",,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS28/client/src/pages/faculty.tsx,faculty,Dr. Jennifer Kim,,,,,,,,,f,Associate Professor,j.kim@university.edu,"Dr. Kim specializes in artificial intelligence and machine learning. She earned her PhD from MIT and has been recognized with multiple teaching excellence awards. Her research in natural language processing has been cited over 2,000 times. She actively mentors students in cutting-edge AI research and helps them publish in top-tier conferences.",,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS28/client/src/pages/faculty.tsx,faculty,Dr. Michael Torres,,,,,,,,,m,Assistant Professor,m.torres@university.edu,"Dr. Torres brings industry expertise in software engineering and cybersecurity to the classroom. He holds several patents in security technologies and previously worked as a security architect at Fortune 500 companies. His teaching philosophy emphasizes practical, hands-on learning and real-world problem solving. He is passionate about preparing students for successful careers in tech.",,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS28/client/src/pages/faculty.tsx,faculty,Dr. Emily Watson,,,,,,,,,f,Associate Professor,e.watson@university.edu,Dr. Watson's research focuses on human-computer interaction and accessibility in computing. She has received multiple grants for her work on inclusive design and assistive technologies. Her innovative teaching methods have been featured in educational technology conferences. She is committed to making computer science education accessible to all students.,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS28/client/src/pages/faculty.tsx,faculty,Dr. David Chen,,,,,,,,,m,Assistant Professor,d.chen@university.edu,Dr. Chen specializes in data science and big data analytics. He completed postdoctoral research at Stanford before joining our faculty. His courses integrate real-world datasets and industry partnerships to give students practical experience. He has collaborated with healthcare and finance sectors on data-driven solutions.,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS28/client/src/pages/faculty.tsx,faculty,Dr. Sarah Martinez,,,,,,,,,f,Assistant Professor,s.martinez@university.edu,Dr. Martinez's expertise lies in computer graphics and virtual reality. She has developed award-winning VR applications for education and training. Her interdisciplinary approach combines art and technology to create immersive experiences. She leads the university's Graphics and Visualization Lab and supervises undergraduate research projects.,,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS29/client/src/pages/Faculty.tsx,faculty,Dr. James Mitchell,,,,,,,,,m,Professor & Department Chair,j.mitchell@university.edu,"Dr. Mitchell has over 25 years of experience in computer science education and research. His expertise lies in artificial intelligence, machine learning, and natural language processing. He has published over 80 research papers in top-tier conferences and journals, and his work has been cited thousands of times. Dr. Mitchell is passionate about mentoring students and has supervised numerous successful Ph.D. candidates who now work at leading tech companies and research institutions.",,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS29/client/src/pages/Faculty.tsx,faculty,Dr. Sarah Williams,,,,,,,,,f,Associate Professor of Software Engineering,s.williams@university.edu,"Dr. Williams specializes in software engineering, agile methodologies, and human-computer interaction. Before joining academia, she worked as a senior software architect at a Fortune 500 tech company, bringing real-world industry experience to the classroom. Her research focuses on improving software development processes and tools to enhance team collaboration and code quality. She is an active contributor to open-source projects and regularly speaks at international software engineering conferences.",,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS29/client/src/pages/Faculty.tsx,faculty,Dr. David Park,,,,,,,,,m,Assistant Professor of Cybersecurity,d.park@university.edu,"Dr. Park is an expert in cybersecurity, network security, and cryptography. His research addresses critical challenges in protecting digital infrastructure from evolving cyber threats. With a background in both industry and government security agencies, Dr. Park brings practical insights into teaching students about real-world security vulnerabilities and defense mechanisms. He leads several funded research projects on blockchain security and privacy-preserving technologies, and regularly collaborates with industry partners.",,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS29/client/src/pages/Faculty.tsx,faculty,Dr. Emily Chen,,,,,,,,,f,Professor of Data Science,e.chen@university.edu,"Dr. Chen is a leading researcher in data science, big data analytics, and computational biology. She has pioneered innovative approaches to analyzing large-scale datasets and has received multiple grants from national science foundations. Her interdisciplinary work bridges computer science with healthcare and genomics, leading to breakthrough discoveries. Dr. Chen is dedicated to diversity in STEM and has established programs to encourage underrepresented students to pursue careers in data science and analytics.",,,,,,,,,,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS30/client/src/pages/Faculty.tsx,faculty,Dr. Robert Mitchell,,,,,,,,,m,"Professor of Computer Science, Department Chair",,"Dr. Mitchell joined our faculty in 2005 and has been instrumental in shaping our curriculum to meet industry demands. With over 20 years of experience in software engineering and artificial intelligence, he brings a wealth of practical knowledge to the classroom. He completed his Ph.D. in Computer Science at MIT and worked at several leading tech companies before transitioning to academia. Dr. Mitchell is passionate about making computer science accessible and engaging for all students.",,,,,,,,,,,"['Artificial Intelligence', 'Machine Learning', 'Natural Language Processing']"
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS30/client/src/pages/Faculty.tsx,faculty,Dr. Jennifer Park,,,,,,,,,f,Associate Professor of Computer Science,,"Dr. Park is an expert in cybersecurity and distributed systems with a distinguished research record. She earned her Ph.D. from Stanford University and has published over 50 peer-reviewed papers in top-tier conferences. Before joining academia, she worked as a security researcher at a major technology company, where she developed innovative solutions for protecting large-scale systems. Dr. Park is dedicated to preparing students for the critical role of securing our digital infrastructure.",,,,,,,,,,,"['Cybersecurity', 'Distributed Systems', 'Network Security']"
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS30/client/src/pages/Faculty.tsx,faculty,Dr. Michael Thompson,,,,,,,,,m,Professor of Computer Science,,"Dr. Thompson specializes in databases, data science, and big data analytics. He received his Ph.D. from UC Berkeley and has extensive experience in both research and industry consulting. His work focuses on developing efficient algorithms for processing and analyzing massive datasets. Dr. Thompson has mentored numerous students who have gone on to successful careers in data science and engineering. He believes in hands-on learning and incorporates real-world datasets into his courses.",,,,,,,,,,,"['Database Systems', 'Data Science', 'Big Data Analytics']"
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS30/client/src/pages/Faculty.tsx,faculty,Dr. Sarah Williams,,,,,,,,,f,Assistant Professor of Computer Science,,"Dr. Williams is a rising star in the field of computer graphics and human-computer interaction. She completed her Ph.D. at Carnegie Mellon University, where her dissertation on immersive virtual reality systems won the best thesis award. Her research explores how technology can create more intuitive and engaging user experiences. Dr. Williams is particularly interested in applications of VR and AR in education and healthcare. She brings cutting-edge knowledge and enthusiasm to her teaching.",,,,,,,,,,,"['Computer Graphics', 'Virtual Reality', 'Human-Computer Interaction']"
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS30/client/src/pages/Faculty.tsx,faculty,Dr. David Chen,,,,,,,,,m,Associate Professor of Computer Science,,"Dr. Chen's expertise lies in algorithms, computational theory, and optimization. He earned his Ph.D. from Princeton University and has made significant contributions to the field of approximation algorithms. His research has been funded by prestigious grants from the National Science Foundation. Dr. Chen is known for his clear teaching style and ability to make complex theoretical concepts accessible to students. He has received multiple teaching excellence awards and is a favorite among students.",,,,,,,,,,,"['Algorithms', 'Computational Theory', 'Optimization']"
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/computer_science/CS30/client/src/pages/Faculty.tsx,faculty,Dr. Lisa Martinez,,,,,,,,,f,Assistant Professor of Computer Science,,"Dr. Martinez specializes in software engineering, mobile development, and cloud computing. She received her Ph.D. from the University of Washington and has worked extensively with startups and established companies as a consultant. Her research focuses on improving software development practices and creating tools that help developers build better applications. Dr. Martinez incorporates agile methodologies and modern development practices into her courses, ensuring students are industry-ready upon graduation.",,,,,,,,,,,"['Software Engineering', 'Mobile Development', 'Cloud Computing']"
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/nursing/Nursing21/client/src/pages/Faculty.tsx,faculty,Dr. Margaret Anderson,,,,,,,,,f,Program Director & Professor,,Dr. Anderson has over 25 years of experience in nursing education and clinical practice. Her research focuses on patient safety and quality improvement in acute care settings. She has published extensively in peer-reviewed journals and serves on multiple national nursing education committees.,,1,,,"PhD in Nursing, MSN, BSN",,,,,"['Critical Care', 'Patient Safety', 'Nursing Education']",
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/nursing/Nursing21/client/src/pages/Faculty.tsx,faculty,Dr. James Mitchell,,,,,,,,,m,Associate Professor,,Dr. Mitchell brings 20 years of clinical experience in emergency and trauma nursing. His teaching focuses on advanced health assessment and emergency care. He maintains an active clinical practice and is certified as an Advanced Practice Registered Nurse in emergency medicine.,,2,,,"DNP, MSN, BSN",,,,,"['Emergency Nursing', 'Trauma Care', 'Advanced Practice']",
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/nursing/Nursing21/client/src/pages/Faculty.tsx,faculty,Dr. Lisa Patel,,,,,,,,,f,Assistant Professor,,Dr. Patel's clinical expertise is in maternal-child health and community nursing. Her research examines health disparities in vulnerable populations and innovative approaches to community-based care. She coordinates our community health nursing rotations and partnerships.,,3,,,"PhD in Nursing Science, MSN, BSN",,,,,"['Maternal-Child Health', 'Community Nursing', 'Health Equity']",
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/nursing/Nursing21/client/src/pages/Faculty.tsx,faculty,Dr. Robert Chen,,,,,,,,,m,Associate Professor,,"Dr. Chen specializes in adult health nursing and pathophysiology. With extensive experience in intensive care and medical-surgical nursing, he brings real-world clinical scenarios into the classroom. He is actively involved in curriculum development and simulation education.",,4,,,"PhD in Nursing, MSN, BSN, CCRN",,,,,"['Adult Health', 'Pathophysiology', 'Simulation Education']",
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/nursing/Nursing21/client/src/pages/Faculty.tsx,faculty,Dr. Sarah Williams,,,,,,,,,f,Assistant Professor,,Dr. Williams is a board-certified psychiatric-mental health nurse practitioner with expertise in mental health nursing across the lifespan. She teaches mental health nursing courses and supervises clinical experiences in psychiatric and community mental health settings.,,5,,,"DNP, PMHNP-BC, MSN, BSN",,,,,"['Mental Health', 'Psychiatric Nursing', 'Advanced Practice']",
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/nursing/Nursing21/client/src/pages/Faculty.tsx,faculty,Dr. Michael Thompson,,,,,,,,,m,Professor & Research Coordinator,,Dr. Thompson leads our research initiatives and teaches courses in evidence-based practice and nursing research. His scholarship focuses on nursing workforce development and clinical decision-making. He mentors students and faculty in research projects and scholarly activities.,,6,,,"PhD in Nursing, MSN, BSN",,,,,"['Nursing Research', 'Evidence-Based Practice', 'Leadership']",
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/nursing/Nursing22/client/src/pages/Faculty.tsx,faculty,Dr. Margaret Sullivan,,,,,,,,,f,Professor & Program Director,,"Dr. Sullivan brings over 25 years of nursing education and clinical experience to our program. She earned her PhD in Nursing Science from Johns Hopkins University and has published extensively on nursing pedagogy and evidence-based practice. As Program Director, she ensures our curriculum meets the highest standards of nursing education while fostering innovation and student success.",,,,,,,,"PhD, RN, FAAN",,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/nursing/Nursing22/client/src/pages/Faculty.tsx,faculty,Dr. James Patterson,,,,,,,,,m,Associate Professor of Clinical Nursing,,Dr. Patterson is a board-certified Acute Care Nurse Practitioner with extensive experience in critical care and emergency nursing. He earned his Doctor of Nursing Practice from Duke University and maintains an active clinical practice at a Level I trauma center. His research focuses on sepsis management and rapid response teams in acute care settings.,,,,,,,,"DNP, RN, ACNP-BC",,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/nursing/Nursing22/client/src/pages/Faculty.tsx,faculty,Dr. Linda Chen,,,,,,,,,f,Associate Professor of Maternal-Child Nursing,,"A certified nurse-midwife with a passion for maternal and child health, Dr. Chen has dedicated her career to improving outcomes for vulnerable populations. She holds a PhD in Nursing from the University of Pennsylvania and has led numerous community health initiatives. Her expertise in women's health and pediatrics enriches our maternal-child curriculum.",,,,,,,,"PhD, RN, CNM",,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/nursing/Nursing22/client/src/pages/Faculty.tsx,faculty,Professor Michael Torres,,,,,,,,,m,Clinical Instructor & Simulation Coordinator,,"Professor Torres specializes in high-fidelity simulation and clinical skills education. As a Certified Healthcare Simulation Educator, he oversees our state-of-the-art simulation center and ensures students receive comprehensive hands-on training. With 15 years of emergency department experience, he brings real-world scenarios to life in the classroom.",,,,,,,,"MSN, RN, CHSE",,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/nursing/Nursing22/client/src/pages/Faculty.tsx,faculty,Dr. Elizabeth Moore,,,,,,,,,f,Assistant Professor of Community Health,,Dr. Moore's expertise in public health nursing and community engagement shapes our approach to population health education. She earned her PhD from UCLA and has worked with underserved communities for over 20 years. Her research on health disparities and cultural competence in nursing care informs our community health nursing courses.,,,,,,,,"PhD, RN, PHN",,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/nursing/Nursing22/client/src/pages/Faculty.tsx,faculty,Dr. Robert Harrison,,,,,,,,,m,Professor of Nursing Leadership,,"Dr. Harrison is a nurse executive and certified nurse leader with extensive experience in healthcare administration. His Doctor of Education degree from Columbia University focused on transformational leadership in nursing. He teaches our leadership and management courses, preparing students to become effective leaders in complex healthcare organizations.",,,,,,,,"EdD, MSN, RN, NEA-BC",,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/nursing/Nursing23/client/src/pages/Faculty.tsx,faculty,Dr. Margaret Stevens,,,,,,,,,f,Professor & Program Director,,Dr. Stevens brings over 30 years of nursing experience to her role as Program Director. She earned her PhD in Nursing Science from Johns Hopkins University and has published extensively on evidence-based nursing practice and healthcare quality improvement. Her research focuses on patient safety in acute care settings and interprofessional collaboration. Dr. Stevens has received numerous teaching awards and is a Fellow of the American Academy of Nursing. She is passionate about mentoring the next generation of nurse leaders and advocates for advancing the nursing profession through education and research.,"['Patient Safety', 'Healthcare Quality', 'Nursing Leadership', 'Evidence-Based Practice']",,,,,,,"PhD, RN, FAAN",,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/nursing/Nursing23/client/src/pages/Faculty.tsx,faculty,Dr. James Martinez,,,,,,,,,m,Associate Professor,,"Dr. Martinez is a board-certified Acute Care Nurse Practitioner with extensive experience in critical care nursing. He completed his Doctor of Nursing Practice at Columbia University, where his scholarly work focused on sepsis management protocols in intensive care units. Before joining academia, Dr. Martinez practiced for 15 years in ICU settings at major medical centers. He teaches advanced pathophysiology and critical care nursing courses, bringing real-world clinical expertise to the classroom. His current research examines the impact of nurse-led interventions on outcomes in critically ill patients.","['Critical Care', 'Advanced Practice', 'Sepsis Management', 'ICU Nursing']",,,,,,,"DNP, RN, ACNP-BC",,,
/Users/mariamlocka/Documents/AI_interfaces_bias/data_input/Replit/nursing/Nursing23/client/src/pages/Faculty.tsx,faculty,Dr. Amy Chen,,,,,,,,,f,Associate Professor,,"Dr. Chen is a Certified Nurse Educator specializing in innovative teaching methodologies and simulation-based learning. She earned her PhD in Nursing Education from the University of Pennsylvania and has pioneered the integration of high-fidelity simulation into our nursing curriculum. Her research interests include adaptive learning technologies, clinical reasoning development, and assessment strategies in nursing education. Dr. Chen has presented internationally on simulation best practices and serves on the editorial board of the Journal of Nursing Education. She is dedicated to creating engaging learning experiences that prepare students for real-world clinical practice.","['Nursing Education', 'Simulation Training', 'Clinical Reasoning', 'Educational Technology']",,,,,,,"PhD, RN, CNE",,,
